Stn Code,Sampling Date,Month,Year,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM,Location of Monitoring Station,PM 2.5
619,11/10/2014,11,2014,Kerala,Pathanamthitta,Kerala State Pollution Control Board,"Residential, Rural and other Areas",2,12,22,,"Near District Office KSPCB, Makkamkunnu, Pathanamthitta",
619,13-11-14,11,2014,Kerala,Pathanamthitta,Kerala State Pollution Control Board,"Residential, Rural and other Areas",2,12,22,,"Near District Office KSPCB, Makkamkunnu, Pathanamthitta",
619,15-11-14,11,2014,Kerala,Pathanamthitta,Kerala State Pollution Control Board,"Residential, Rural and other Areas",2,12,22,,"Near District Office KSPCB, Makkamkunnu, Pathanamthitta",
619,17-11-14,11,2014,Kerala,Pathanamthitta,Kerala State Pollution Control Board,"Residential, Rural and other Areas",2,12,22,,"Near District Office KSPCB, Makkamkunnu, Pathanamthitta",
619,19-11-14,11,2014,Kerala,Pathanamthitta,Kerala State Pollution Control Board,"Residential, Rural and other Areas",2,12,22,,"Near District Office KSPCB, Makkamkunnu, Pathanamthitta",
619,21-11-14,11,2014,Kerala,Pathanamthitta,Kerala State Pollution Control Board,"Residential, Rural and other Areas",2,12,22,,"Near District Office KSPCB, Makkamkunnu, Pathanamthitta",
619,25-11-14,11,2014,Kerala,Pathanamthitta,Kerala State Pollution Control Board,"Residential, Rural and other Areas",2,12,22,,"Near District Office KSPCB, Makkamkunnu, Pathanamthitta",
619,28-11-14,11,2014,Kerala,Pathanamthitta,Kerala State Pollution Control Board,"Residential, Rural and other Areas",2,12,22,,"Near District Office KSPCB, Makkamkunnu, Pathanamthitta",
619,12/3/2014,12,2014,Kerala,Pathanamthitta,Kerala State Pollution Control Board,"Residential, Rural and other Areas",2,12,22,,"Near District Office KSPCB, Makkamkunnu, Pathanamthitta",
619,12/5/2014,12,2014,Kerala,Pathanamthitta,Kerala State Pollution Control Board,"Residential, Rural and other Areas",2,12,22,,"Near District Office KSPCB, Makkamkunnu, Pathanamthitta",
619,12/8/2014,12,2014,Kerala,Pathanamthitta,Kerala State Pollution Control Board,"Residential, Rural and other Areas",2,12,22,,"Near District Office KSPCB, Makkamkunnu, Pathanamthitta",
619,12/10/2014,12,2014,Kerala,Pathanamthitta,Kerala State Pollution Control Board,"Residential, Rural and other Areas",2,12,22,,"Near District Office KSPCB, Makkamkunnu, Pathanamthitta",
619,15-12-14,12,2014,Kerala,Pathanamthitta,Kerala State Pollution Control Board,"Residential, Rural and other Areas",2,12,22,,"Near District Office KSPCB, Makkamkunnu, Pathanamthitta",
619,17-12-14,12,2014,Kerala,Pathanamthitta,Kerala State Pollution Control Board,"Residential, Rural and other Areas",2,12,22,,"Near District Office KSPCB, Makkamkunnu, Pathanamthitta",
619,20-12-14,12,2014,Kerala,Pathanamthitta,Kerala State Pollution Control Board,"Residential, Rural and other Areas",2,12,22,,"Near District Office KSPCB, Makkamkunnu, Pathanamthitta",
619,22-12-14,12,2014,Kerala,Pathanamthitta,Kerala State Pollution Control Board,"Residential, Rural and other Areas",2,12,22,,"Near District Office KSPCB, Makkamkunnu, Pathanamthitta",
619,26-12-14,12,2014,Kerala,Pathanamthitta,Kerala State Pollution Control Board,"Residential, Rural and other Areas",2,13,22,,"Near District Office KSPCB, Makkamkunnu, Pathanamthitta",
619,30-12-14,12,2014,Kerala,Pathanamthitta,Kerala State Pollution Control Board,"Residential, Rural and other Areas",2,12,22,,"Near District Office KSPCB, Makkamkunnu, Pathanamthitta",
622,1/2/2014,1,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,45,,"Sulthan Bathery, Wayanad",
622,1/6/2014,1,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,38,,"Sulthan Bathery, Wayanad",
622,1/9/2014,1,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,42,,"Sulthan Bathery, Wayanad",
622,1/12/2014,1,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,48,,"Sulthan Bathery, Wayanad",
622,15-01-14,1,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,56,,"Sulthan Bathery, Wayanad",
622,17-01-14,1,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,57,,"Sulthan Bathery, Wayanad",
622,20-01-14,1,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,54,,"Sulthan Bathery, Wayanad",
622,23-01-14,1,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,49,,"Sulthan Bathery, Wayanad",
622,27-01-14,1,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,49,,"Sulthan Bathery, Wayanad",
622,30-01-14,1,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,56,,"Sulthan Bathery, Wayanad",
622,2/3/2014,2,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,45,,"Sulthan Bathery, Wayanad",
622,2/6/2014,2,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,47,,"Sulthan Bathery, Wayanad",
622,2/10/2014,2,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,47,,"Sulthan Bathery, Wayanad",
622,2/12/2014,2,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,42,,"Sulthan Bathery, Wayanad",
622,14-02-14,2,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,34,,"Sulthan Bathery, Wayanad",
622,17-02-14,2,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,40,,"Sulthan Bathery, Wayanad",
622,19-02-14,2,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,45,,"Sulthan Bathery, Wayanad",
622,21-02-14,2,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,36,,"Sulthan Bathery, Wayanad",
622,24-02-14,2,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,41,,"Sulthan Bathery, Wayanad",
622,27-02-14,2,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,40,,"Sulthan Bathery, Wayanad",
622,3/3/2014,3,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,38,,"Sulthan Bathery, Wayanad",
622,3/6/2014,3,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,34,,"Sulthan Bathery, Wayanad",
622,3/10/2014,3,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,32,,"Sulthan Bathery, Wayanad",
622,13-03-14,3,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,43,,"Sulthan Bathery, Wayanad",
622,17-03-14,3,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,44,,"Sulthan Bathery, Wayanad",
622,19-03-14,3,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,44,,"Sulthan Bathery, Wayanad",
622,21-03-14,3,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,41,,"Sulthan Bathery, Wayanad",
622,24-03-14,3,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,40,,"Sulthan Bathery, Wayanad",
622,26-03-14,3,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,46,,"Sulthan Bathery, Wayanad",
622,28-03-14,3,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,40,,"Sulthan Bathery, Wayanad",
622,4/1/2014,4,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,52,,"Sulthan Bathery, Wayanad",
622,4/4/2014,4,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,32,,"Sulthan Bathery, Wayanad",
622,4/7/2014,4,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,46,,"Sulthan Bathery, Wayanad",
622,4/10/2014,4,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,48,,"Sulthan Bathery, Wayanad",
622,15-04-14,4,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,39,,"Sulthan Bathery, Wayanad",
622,18-04-14,4,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,30,,"Sulthan Bathery, Wayanad",
622,22-04-14,4,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,34,,"Sulthan Bathery, Wayanad",
622,24-04-14,4,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,42,,"Sulthan Bathery, Wayanad",
622,26-04-14,4,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,45,,"Sulthan Bathery, Wayanad",
622,28-04-14,4,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,39,,"Sulthan Bathery, Wayanad",
622,5/2/2014,5,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,40,,"Sulthan Bathery, Wayanad",
622,5/5/2014,5,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,36,,"Sulthan Bathery, Wayanad",
622,5/8/2014,5,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,21,,"Sulthan Bathery, Wayanad",
622,5/12/2014,5,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,40,,"Sulthan Bathery, Wayanad",
622,14-05-14,5,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,43,,"Sulthan Bathery, Wayanad",
622,16-05-14,5,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,36,,"Sulthan Bathery, Wayanad",
622,20-05-14,5,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,35,,"Sulthan Bathery, Wayanad",
622,23-05-14,5,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,21,,"Sulthan Bathery, Wayanad",
622,25-05-14,5,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,35,,"Sulthan Bathery, Wayanad",
622,28-05-14,5,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,19,,"Sulthan Bathery, Wayanad",
622,6/2/2014,6,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,26,,"Sulthan Bathery, Wayanad",
622,6/5/2014,6,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,24,,"Sulthan Bathery, Wayanad",
622,6/9/2014,6,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,22,,"Sulthan Bathery, Wayanad",
622,6/12/2014,6,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,22,,"Sulthan Bathery, Wayanad",
622,16-06-14,6,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,30,,"Sulthan Bathery, Wayanad",
622,18-06-14,6,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,20,,"Sulthan Bathery, Wayanad",
622,20-06-14,6,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,24,,"Sulthan Bathery, Wayanad",
622,23-06-14,6,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,25,,"Sulthan Bathery, Wayanad",
622,25-06-14,6,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,29,,"Sulthan Bathery, Wayanad",
622,28-06-14,6,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,29,,"Sulthan Bathery, Wayanad",
622,7/2/2014,7,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,23,,"Sulthan Bathery, Wayanad",
622,7/5/2014,7,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,27,,"Sulthan Bathery, Wayanad",
622,7/8/2014,7,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,29,,"Sulthan Bathery, Wayanad",
622,7/11/2014,7,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,27,,"Sulthan Bathery, Wayanad",
622,15-07-14,7,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,21,,"Sulthan Bathery, Wayanad",
622,16-07-14,7,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,18,,"Sulthan Bathery, Wayanad",
622,18-07-14,7,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,20,,"Sulthan Bathery, Wayanad",
622,21-07-14,7,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,30,,"Sulthan Bathery, Wayanad",
622,24-07-14,7,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,26,,"Sulthan Bathery, Wayanad",
622,30-07-14,7,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,23,,"Sulthan Bathery, Wayanad",
622,8/1/2014,8,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,19,,"Sulthan Bathery, Wayanad",
622,8/4/2014,8,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,27,,"Sulthan Bathery, Wayanad",
622,8/7/2014,8,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,32,,"Sulthan Bathery, Wayanad",
622,8/11/2014,8,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,21,,"Sulthan Bathery, Wayanad",
622,13-08-14,8,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,49,,"Sulthan Bathery, Wayanad",
622,18-08-14,8,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,27,,"Sulthan Bathery, Wayanad",
622,20-08-14,8,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,22,,"Sulthan Bathery, Wayanad",
622,22-08-14,8,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,21,,"Sulthan Bathery, Wayanad",
622,25-08-14,8,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,18,,"Sulthan Bathery, Wayanad",
622,9/1/2014,9,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,30,,"Sulthan Bathery, Wayanad",
622,9/4/2014,9,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,32,,"Sulthan Bathery, Wayanad",
622,9/9/2014,9,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,38,,"Sulthan Bathery, Wayanad",
622,9/11/2014,9,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,29,,"Sulthan Bathery, Wayanad",
622,15-09-14,9,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,31,,"Sulthan Bathery, Wayanad",
622,17-09-14,9,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,31,,"Sulthan Bathery, Wayanad",
622,19-09-14,9,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,29,,"Sulthan Bathery, Wayanad",
622,22-09-14,9,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,24,,"Sulthan Bathery, Wayanad",
622,25-09-14,9,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,27,,"Sulthan Bathery, Wayanad",
622,29-09-14,9,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,23,,"Sulthan Bathery, Wayanad",
622,10/3/2014,10,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,38,,"Sulthan Bathery, Wayanad",
622,10/7/2014,10,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,36,,"Sulthan Bathery, Wayanad",
622,10/9/2014,10,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,52,,"Sulthan Bathery, Wayanad",
622,13-10-14,10,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,37,,"Sulthan Bathery, Wayanad",
622,16-10-14,10,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,51,,"Sulthan Bathery, Wayanad",
622,20-10-14,10,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,38,,"Sulthan Bathery, Wayanad",
622,22-10-14,10,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,39,,"Sulthan Bathery, Wayanad",
622,24-10-14,10,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,29,,"Sulthan Bathery, Wayanad",
622,27-10-14,10,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,24,,"Sulthan Bathery, Wayanad",
622,29-10-14,10,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,37,,"Sulthan Bathery, Wayanad",
622,11/4/2014,11,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,66,,"Sulthan Bathery, Wayanad",
622,11/6/2014,11,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,54,,"Sulthan Bathery, Wayanad",
622,11/10/2014,11,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,63,,"Sulthan Bathery, Wayanad",
622,13-11-14,11,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,26,,"Sulthan Bathery, Wayanad",
622,17-11-14,11,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,39,,"Sulthan Bathery, Wayanad",
622,19-11-14,11,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,23,,"Sulthan Bathery, Wayanad",
622,21-11-14,11,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,31,,"Sulthan Bathery, Wayanad",
622,24-11-14,11,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,23,,"Sulthan Bathery, Wayanad",
622,26-11-14,11,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,32,,"Sulthan Bathery, Wayanad",
622,28-11-14,11,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,33,,"Sulthan Bathery, Wayanad",
622,12/1/2014,12,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,44,,"Sulthan Bathery, Wayanad",
622,12/4/2014,12,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,43,,"Sulthan Bathery, Wayanad",
622,12/8/2014,12,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,39,,"Sulthan Bathery, Wayanad",
622,12/10/2014,12,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,28,,"Sulthan Bathery, Wayanad",
622,15-12-14,12,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,35,,"Sulthan Bathery, Wayanad",
622,17-12-14,12,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,34,,"Sulthan Bathery, Wayanad",
622,19-12-14,12,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,37,,"Sulthan Bathery, Wayanad",
622,22-12-14,12,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,41,,"Sulthan Bathery, Wayanad",
622,25-12-14,12,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,43,,"Sulthan Bathery, Wayanad",
622,29-12-14,12,2014,Kerala,Wayanad,Kerala State Pollution Control Board,Sensitive Area,2,5,57,,"Sulthan Bathery, Wayanad",
181,1/4/2014,1,2014,Kerala,Thiruvananthapuram,Kerala State Pollution Control Board,"Residential, Rural and other Areas",9,25,55,,"SMV School, Thiruvananthapuram",
181,1/7/2014,1,2014,Kerala,Thiruvananthapuram,Kerala State Pollution Control Board,"Residential, Rural and other Areas",8,25,56,,"SMV School, Thiruvananthapuram",
181,1/10/2014,1,2014,Kerala,Thiruvananthapuram,Kerala State Pollution Control Board,"Residential, Rural and other Areas",8,26,54,,"SMV School, Thiruvananthapuram",
